timestamp,tweet_text,all_hashtags,followers_count,sentaiment_score
5/3/20 17:53,b'@realDonaldTrump Thank you @POTUS for calling to shut our borders to #ChinaVirus in January. Sad that @JoeBiden called you a xenophobe and Dems said you were being racist. @NYGovCuomo has come close to destroying #NewYork #NewYorkTimes #CNNISFAKENEWS #Bbc #CoronaVirusUSA',"['ChinaVirus', 'NewYork', 'NewYorkTimes', 'CNNISFAKENEWS', 'Bbc', 'CoronaVirusUSA']",3,-0.35
5/3/20 17:49,"b""It's been quite a boring life at home during Quarantine. At least I have my cat with me during these rough times #cats #CatsOnTwitter #CatsOfTheQuarantine #COVID\xe3\x83\xbc19   #CoronavirusUSA https://t.co/dzKoaUYUxn""","['cats', 'CatsOnTwitter', 'CatsOfTheQuarantine', 'COVIDー19', 'CoronavirusUSA']",19,-0.466666667
5/3/20 17:49,b'I never cease to be amazed by people. #Covid_19 #CoronavirusUSA https://t.co/lOo4FHOFPh',"['Covid_19', 'CoronavirusUSA']",2946,0
5/3/20 17:48,b'Ohio governor says his face mask order went too far.  \xe2\x80\x9cPeople just wouldnt accept the government telling them what to do.\xe2\x80\x9d  I\xe2\x80\x99m guessing these are rightwing Americans.  Why are they such children?  #ohiolockdown  #coronavirus  #coronavirususa  #GOPDeathCult',"['ohiolockdown', 'coronavirus', 'coronavirususa', 'GOPDeathCult']",3244,0.05
5/3/20 17:46,b'Dr. Birx: Michigan protests \xe2\x80\x98devastatingly worrisome\xe2\x80\x99; vaccine \xe2\x80\x98possible\xe2\x80\x99 by January #CoronavirusUSA  https://t.co/6IRZ7bNIwb',['CoronavirusUSA'],1131,-0.5
5/3/20 17:45,"b'Dear legal experts in civil law, what is my course of action if I contract #COVID-19 in one of the stores that just opened? Can I sue the store, the State, and Federal government? #pandemiclife #CoronavirusUSA #coronavirus'","['COVID', 'pandemiclife', 'CoronavirusUSA', 'coronavirus']",959,0.15
5/3/20 17:42,"b""My mom was such a clear-eyed planner, she ordered a pre-paid cremation plan from https://t.co/XaaOjwqmUA So far, no need for it. But with #CoronavirusUSA it's a comfort that there's a number to call. On the other hand, my dad: https://t.co/qeQyKdmosg""",['CoronavirusUSA'],4220,-0.008333333
5/3/20 17:41,"b'@GOPChairwoman @realDonaldTrump I think @realDonaldTrump \xc2\xab\xc2\xa0leadership\xc2\xa0\xc2\xbb started around April Fool\xe2\x80\x99s Day! So many major flaws in @whitehouse responses to #CoronavirusUSA up until then. Thankfully, @HouseDemocrats were working on bills to alleviate the economic hardships Trump and @senatemajldr delays unleashed!'",['CoronavirusUSA'],576,0.270833333
5/3/20 17:41,"b""If you haven't already, read this story that summarizes the many ways in which #TrumpFailedAmerica during a national emergency involving a global pandemic. (His  administration is at fault too.)  It's informative, and infuriating. #COVID19 #CoronavirusUSA  https://t.co/dQWRNeE6bT""","['TrumpFailedAmerica', 'COVID19', 'CoronavirusUSA']",866,-0.033333333
5/3/20 17:40,"b""It's been a while since I posted anything and sorry for not keeping up but I had to post this for today is super hot today in Texas and I love it when Amazon customers show appreciation for us by living out little gifts. #Covid_19 #Amazon #CoronavirusUSA https://t.co/3bMVJ56Ytb""","['Covid_19', 'Amazon', 'CoronavirusUSA']",3,0.079166667
5/3/20 17:40,b'Governments around the world decide how expendable their populous are. How is your government treating your people?#coronavirusuk #CoronavirusUSA https://t.co/0Td4NIl8LG',"['coronavirusuk', 'CoronavirusUSA']",1070,0
5/3/20 17:35,b'#covid19 #CoronavirusUSA make work weeks shorter to reopen.  https://t.co/tB40YNQivM',"['covid19', 'CoronavirusUSA']",8,0
5/3/20 17:35,b'@SaraCarterDC What\xe2\x80\x99s wrong with this message? Voters will decide!!! #CoronavirusUSA',['CoronavirusUSA'],3804,-0.9765625
5/3/20 17:30,b'US: Indications of action against a journalist who pointed out that the vice president did not wear a mask. #cornavirusoutbreak  #CoronavirusUSA',"['cornavirusoutbreak', 'CoronavirusUSA']",76273,0.1
5/3/20 17:29,"b'IDK, it seems like to effectively fight a pandemic there needs to be a high level of social solidarity that will never exist in the US. #coronavirusUSA'",['coronavirusUSA'],5698,0.264444444
5/3/20 17:27,b'Tell us @mghwellness @BrighamWomens and @UMassMedical how the trials for #avigan are going?! Reports out of China and South Korea show very promising hope and results! #CoronavirusUSA',"['avigan', 'CoronavirusUSA']",23,0.325
5/3/20 17:26,"b'Guys, I know a lot of people have died, and that number is going to double... but my golf course won an award.  It\xe2\x80\x99s nice to finally win one.  #TrumpGenocide #CoronavirusUSA #COVID\xe3\x83\xbc19 #day38oflockdown'","['TrumpGenocide', 'CoronavirusUSA', 'COVIDー19', 'day38oflockdown']",313,0.466666667
5/3/20 17:23,"b'Significant 2 day increase in covid19 cases in TN as the state starts to reopen. Wear your facemask and practice social distancing IF you have to go out.,#Covid_19 #ReOpenAmerica #CoronavirusUSA #COVID https://t.co/AzQixrOEeF'","['Covid_19', 'ReOpenAmerica', 'CoronavirusUSA', 'COVID']",4,0.204166667
5/3/20 17:22,"b'Even if the situation in New York is stabilizing with several thousand cases/day, New Jersey is still experiencing a high growth curve with at least 3,000+ cases on most days and the spillover comes into NYC every day. #CoronavirusUSA'",['CoronavirusUSA'],635,0.105454545
5/3/20 17:21,b'This #Covid_19 video you ought to see!  https://t.co/OkJcBFHyZ3   #ncov19 #CoronavirusUSA #CoronavirusPandemic #coronavirus #CoronavirusOutbreak #MusicForHope #MusicVideo #MusicBlog #music #COVID #COVID19 #YouTubeOriginals #YoullNeverWalkAlone #YouTubeMusic #Japan #animation',"['Covid_19', 'ncov19', 'CoronavirusUSA', 'CoronavirusPandemic', 'coronavirus', 'CoronavirusOutbreak', 'MusicForHope', 'MusicVideo', 'MusicBlog', 'music', 'COVID', 'COVID19', 'YouTubeOriginals', 'YoullNeverWalkAlone', 'YouTubeMusic', 'Japan', 'animation']",19,0
5/3/20 17:20,b'I feel like 2020 is a jacked up game of Jumanji right now. #2020wtf #JumanjiTheNextLevel #CoronavirusUSA https://t.co/3Qq5GWrUNU',"['2020wtf', 'JumanjiTheNextLevel', 'CoronavirusUSA']",10,-0.057142857
5/3/20 17:16,b'Hope From Oxford University Coronavirus Clinical Trials https://t.co/y8dHhOJJpS  #Hotnews #Covid19 #COVID19Pandemic #GlobalNews #coronavirususa #StayAtHomeAndStaySafe https://t.co/VkrswznOHN',"['Hotnews', 'Covid19', 'COVID19Pandemic', 'GlobalNews', 'coronavirususa', 'StayAtHomeAndStaySafe']",2053,0
5/3/20 17:15,"b""Interesting read for #Trump #TrumpLiesPeopleDie #TrumpIsAnIdiot #CoronavirusUSA #Covid_19 #COVID__19 #COVID\xe3\x83\xbc19 #Covid19usa @CNN @cnni @ABC @MSNBC @CBSNews @guardian @itvnews George W. Bush: 'We are not partisan combatants' in fight against coronavirus https://t.co/aMWZ8wfNcd""","['Trump', 'TrumpLiesPeopleDie', 'TrumpIsAnIdiot', 'CoronavirusUSA', 'Covid_19', 'COVID__19', 'COVIDー19', 'Covid19usa']",154,0.5
5/3/20 17:14,"b'No worries, we can wash the pulled pork down with a glass of vintage Domestos eh Donald?  And all you Brexit folk the old chlorinated chicken \xf0\x9f\x8d\x97 will be juuuuust fine no?  #COVID__19 #BleachGate #CoronavirusUSA  @Arron_banks @andywigmore https://t.co/MfHQXkNRSq https://t.co/f1fCzmOEOY'","['COVID__19', 'BleachGate', 'CoronavirusUSA']",243,-0.059722222
5/3/20 17:12,"b""\xf0\x9f\x94\xb4\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 It's no secret, China stopped US from entering to help during early stages of Coronavirus.  @realDonaldTrump says China could stopped it &amp; suggests US will seek damages.  #DonaldTrump #Trump2020 #news #CoronaWarriors #China #Corona #BreakingNews #ChinaVirus #CoronavirusUSA https://t.co/PvBsIuv1Ei""","['DonaldTrump', 'Trump2020', 'news', 'CoronaWarriors', 'China', 'Corona', 'BreakingNews', 'ChinaVirus', 'CoronavirusUSA']",8353,0.15
5/3/20 17:12,b'STOP COMPARING 12 MONTHS OF THE FLU WITH 2 MONTHS OF THE #Coronavirustruth.. UNLESS YOU WANNA MULTIPLY 6 TO THE ALREADY 65K DEATHS THEN THE 12 MONTH RATE PUTS US AT 390K DEATHS BY MONTH 12. YOU IDIOTS!! #coronahoax #COVIDIOTS #CoronaVirusHOAX #CoronavirusLiar #CoronavirusUSA https://t.co/BB72agmpse',"['Coronavirustruth', 'coronahoax', 'COVIDIOTS', 'CoronaVirusHOAX', 'CoronavirusLiar', 'CoronavirusUSA']",123,-0.5
5/3/20 17:12,"b'""Nothing you face can keep you from your divine destiny."" -@JoelOsteen   @lakewoodchurch #Christianity #CoronavirusUSA'","['Christianity', 'CoronavirusUSA']",3307,0
5/3/20 17:11,"b""#CoronavirusUSA on of the biggest problems during this pandemic is people's stupidity and selfishness https://t.co/h3ZcOlGqM8""",['CoronavirusUSA'],295,-0.6
5/3/20 17:10,"b'2. Which looks worse, you wearing a mask or you or a loved one lying dead in a casket and someone saying ""the mortician didn\'t get the makeup quite right""? WEAR A MASK, YOU DISRESPECTFUL ASSHOLES! #WearAMask #CoronavirusUSA'","['WearAMask', 'CoronavirusUSA']",3851,0.114285714
5/3/20 17:09,"b'For Your Sunday!                              Rest,    Relax,   Repeat!   #positive #quotes #SundayMorning #confidencequotes #spreadpositivity #motivationoftheday #positivityiskey #mindsetmatters #inspirationalquotes #keytosuccess #life #friends #weekendgoals #CoronavirusUSA https://t.co/DzM692YhBH'","['positive', 'quotes', 'SundayMorning', 'confidencequotes', 'spreadpositivity', 'motivationoftheday', 'positivityiskey', 'mindsetmatters', 'inspirationalquotes', 'keytosuccess', 'life', 'friends', 'weekendgoals', 'CoronavirusUSA']",1074,0.227272727
5/3/20 17:08,b'Plague numbers as of 12:07 PM 5/3/2020. #CoronavirusUSA https://t.co/ayorL4EpF9',['CoronavirusUSA'],7220,0
5/3/20 17:06,b'Every other country is lightyears ahead of us in almost every way... #GOPFailure #CoronavirusUSA  https://t.co/XdKGwcilDF',"['GOPFailure', 'CoronavirusUSA']",1582,-0.125
5/3/20 17:04,"b""We've now surpassed 1,170,100 confirmed #COVID19 cases in the United States.  The death toll climbs to 68,002.  *Only 6,993,340 tests completed #CoronavirusUSA #TrumpBodyCount #TrumpOwnsEveryDeath https://t.co/pDVSGdUc9x https://t.co/L3XJuiDM87""","['COVID19', 'CoronavirusUSA', 'TrumpBodyCount', 'TrumpOwnsEveryDeath']",31273,0.2
5/3/20 16:58,"b""#DonaldTrump's four-step plan to reopen the US economy \xe2\x80\x93 and why it will be lethal | Robert Reich   This is a must-read!  @HouseDemocrats @SenateDems @JoeBiden @GOP @SenWarren #CoronavirusUSA @realDonaldTrump @CDC @MSNBC @NYTimes @WashingtonPost @RBReich   https://t.co/eXmQPNzWKo""","['DonaldTrump', 'CoronavirusUSA']",530,0
5/3/20 16:57,b'Take Action America - Retweet for your family members 65 or older!!! #CoronavirusUSA #Covid19usa #USA #pandemic #pandemicorona #pandemicpay #covidusa 65 or older workers. Working at home should be extended for them or get SS amount they would get at age 70. NOT forced retirement',"['CoronavirusUSA', 'Covid19usa', 'USA', 'pandemic', 'pandemicorona', 'pandemicpay', 'covidusa']",7,0.185546875
5/3/20 16:57,"b'NO SURPRISE!!! It was clear from the beginning that the bad American diet and the lousy health care system will eventually take revenge on the American people. Thank you, Capitalism! Any plans for the future? #COVID19 #CoronavirusUSA #coronavirus #CoronaVirusUpdate'","['COVID19', 'CoronavirusUSA', 'coronavirus', 'CoronaVirusUpdate']",115,-0.183333333
5/3/20 16:52,"b'I Mask 4 You.  You Mask 4 Me. Together, We Win!  #COVID19  #Coronavirustruth  #CoronavirusUSA  #Covid19usa'","['COVID19', 'Coronavirustruth', 'CoronavirusUSA', 'Covid19usa']",712,1
5/3/20 16:50,b'\xf0\x9f\x92\x81The \xf0\x9f\x96\xa4 Plague \xf0\x9f\x99\x8f\xf0\x9f\x8c\x8e \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 #HappySunday \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x98\xb7 #CoronavirusUSA #YouScared #YouShouldBe #Coronavirus #StayTheFHome \xf0\x9f\x92\x99 https://t.co/ov4btrBfx1',"['HappySunday', 'CoronavirusUSA', 'YouScared', 'YouShouldBe', 'Coronavirus', 'StayTheFHome']",111,0
5/3/20 16:49,b'This is one of the greatest quotes for this time. They love to preach about the cost of freedom until such time they have to pay the price of freedom.   #podcast #PodernFamily #kickinandstreaminpodcast  #podcastlifestyle #podcasterhumor #podcastersarcasm #COVID19 #CoronavirusUSA https://t.co/p8PQf3V008',"['podcast', 'PodernFamily', 'kickinandstreaminpodcast', 'podcastlifestyle', 'podcasterhumor', 'podcastersarcasm', 'COVID19', 'CoronavirusUSA']",127,0.5
5/3/20 16:49,"b'Society, and therefore civilization, cannot survive if each person expects to live inside a 6-foot bubble.  #CoronavirusUSA #CoronaLockdown #coronavirus #Covid_19'","['CoronavirusUSA', 'CoronaLockdown', 'coronavirus', 'Covid_19']",291,0.136363636
5/3/20 16:48,b'@lfrayer Diary of a Radio Junkie: 1625Days of Waking Up to the News #coronavirus #COVID19 #CoronavirusUSA #pandemic #Pelosi #USSenate #IntelligenceBriefings #McConnell #China #Wuhan #CoronavirusTesting #TrumpLiesPeopleDie #CoronavirusIndia #OzoneHole #Masks #PaintingoftheDay #art https://t.co/VUtluUkZaG',"['coronavirus', 'COVID19', 'CoronavirusUSA', 'pandemic', 'Pelosi', 'USSenate', 'IntelligenceBriefings', 'McConnell', 'China', 'Wuhan', 'CoronavirusTesting', 'TrumpLiesPeopleDie', 'CoronavirusIndia', 'OzoneHole', 'Masks', 'PaintingoftheDay', 'art']",482,0
5/3/20 16:46,b'Watch the full video clicking through the link below.  https://t.co/CbAh9Rj3pm Hope you will enjoy our video.  #COVID\xe3\x83\xbc19 #StayHome  #LOCKDOWN2020  #CoronaWarriors  #CoronavirusUSA  #StaySafeStayHome https://t.co/6NMU9gARV0',"['COVIDー19', 'StayHome', 'LOCKDOWN2020', 'CoronaWarriors', 'CoronavirusUSA', 'StaySafeStayHome']",2,0.375
5/3/20 16:46,b'Pretty good. Reminds of friends I know. #SundayMorning #SundayThoughts #sundayvibes #SundayFunday #SundayMotivation #SundayService #SundayBrunch #StayHome #StayAtHome #COVID19 #CoronaVirusUpdate #CoronavirusUSA #Leadership #LeadershipMatters #Caturday https://t.co/pvFAcE3XBm',"['SundayMorning', 'SundayThoughts', 'sundayvibes', 'SundayFunday', 'SundayMotivation', 'SundayService', 'SundayBrunch', 'StayHome', 'StayAtHome', 'COVID19', 'CoronaVirusUpdate', 'CoronavirusUSA', 'Leadership', 'LeadershipMatters', 'Caturday']",106,0.475
5/3/20 16:45,b'@ayesharascoe Diary of a Radio Junkie: 1625Days of Waking Up to the News #coronavirus #COVID19 #CoronavirusUSA #pandemic #Pelosi #USSenate #IntelligenceBriefings #McConnell #China #Wuhan #CoronavirusTesting #TrumpLiesPeopleDie #CoronavirusIndia #OzoneHole #Masks #PaintingoftheDay https://t.co/Att1d6Zi9z',"['coronavirus', 'COVID19', 'CoronavirusUSA', 'pandemic', 'Pelosi', 'USSenate', 'IntelligenceBriefings', 'McConnell', 'China', 'Wuhan', 'CoronavirusTesting', 'TrumpLiesPeopleDie', 'CoronavirusIndia', 'OzoneHole', 'Masks', 'PaintingoftheDay']",482,0
5/3/20 16:44,b'The murder hornets have arrived. Great. #SundayMorning #SundayThoughts #sundayvibes #SundayFunday #SundayMotivation #SundayService #SundayBrunch #StayHome #StayAtHome #COVID19 #CoronaVirusUpdate #CoronavirusUSA #Leadership #LeadershipMatters #MurderHornets https://t.co/zc94G9kvYH',"['SundayMorning', 'SundayThoughts', 'sundayvibes', 'SundayFunday', 'SundayMotivation', 'SundayService', 'SundayBrunch', 'StayHome', 'StayAtHome', 'COVID19', 'CoronaVirusUpdate', 'CoronavirusUSA', 'Leadership', 'LeadershipMatters', 'MurderHornets']",106,0.8
5/3/20 16:44,"b'I mean, gaming is more important than groceries, right? #grimdays #StimulusChecks #stimuluspayment #Stimuluscheck #Switch #NintendoSwich #Apocalypse #apocalypse2020 #CoronavirusUSA #CoronaOutbreak #COVID19 #Covid_19 #COVIDIOTS #coronapocalypse #comicstrip #comics #comicart https://t.co/ka3gvs3yTv'","['grimdays', 'StimulusChecks', 'stimuluspayment', 'Stimuluscheck', 'Switch', 'NintendoSwich', 'Apocalypse', 'apocalypse2020', 'CoronavirusUSA', 'CoronaOutbreak', 'COVID19', 'Covid_19', 'COVIDIOTS', 'coronapocalypse', 'comicstrip', 'comics', 'comicart']",39,0.218303571
5/3/20 16:44,b'Besides this all being dangerous and stupid.  It\xe2\x80\x99s plain embarrassing.  #2020InOneWord #COVID19 #CoronavirusUSA #MAGA2020 #KAG2020 #CoronaVirusUpdate #Americaisbroken #Americans #AccurateTrump2020Slogans #Stayathome #OPENAMERICANOW #Health https://t.co/qAMZS6uwrL',"['2020InOneWord', 'COVID19', 'CoronavirusUSA', 'MAGA2020', 'KAG2020', 'CoronaVirusUpdate', 'Americaisbroken', 'Americans', 'AccurateTrump2020Slogans', 'Stayathome', 'OPENAMERICANOW', 'Health']",876,-0.538095238
5/3/20 16:43,b'Anyone else feeling more afraid of Trump supporters than they have of any terrorist organization in history? #TrumpLiesPeopleDie #TrumpOwnsEveryDeath #CoronavirusUSA',"['TrumpLiesPeopleDie', 'TrumpOwnsEveryDeath', 'CoronavirusUSA']",288,-0.05
5/3/20 16:42,b'Icky - but fascinating. #COVID__19 #coronavirusUSA  https://t.co/jxnak2dO87',"['COVID__19', 'coronavirusUSA']",337,0.2
5/3/20 16:42,b'Come on Chicago. You are better than this. #SundayMorning #SundayThoughts #sundayvibes #SundayFunday #SundayMotivation #SundayService #SundayBrunch #StayHome #StayAtHome #COVID19 #CoronaVirusUpdate #CoronavirusUSA #Leadership #LeadershipMatters https://t.co/gjBLVsXrDA',"['SundayMorning', 'SundayThoughts', 'sundayvibes', 'SundayFunday', 'SundayMotivation', 'SundayService', 'SundayBrunch', 'StayHome', 'StayAtHome', 'COVID19', 'CoronaVirusUpdate', 'CoronavirusUSA', 'Leadership', 'LeadershipMatters']",106,0.5
5/3/20 16:41,b'What? Did not see this coming. #SundayMorning #SundayThoughts #sundayvibes #SundayFunday #SundayMotivation #SundayService #SundayBrunch #StayHome #StayAtHome #COVID19 #CoronaVirusUpdate #CoronavirusUSA #Leadership #LeadershipMatters #NFLDraftNews #NFL https://t.co/KXd3uR2Hgi',"['SundayMorning', 'SundayThoughts', 'sundayvibes', 'SundayFunday', 'SundayMotivation', 'SundayService', 'SundayBrunch', 'StayHome', 'StayAtHome', 'COVID19', 'CoronaVirusUpdate', 'CoronavirusUSA', 'Leadership', 'LeadershipMatters', 'NFLDraftNews', 'NFL']",106,0
5/3/20 16:41,"b'A local donut shop in #Florida this morning. A 3-hour wait/traffic jam to get donuts (No, I was not there). I was told they sold 800 dozen donuts in 3 hours. Establishment needed money to pay for this month\xe2\x80\x99s rent.#CoronavirusUSA \xf0\x9f\x8d\x80 https://t.co/HrnxUyJ0FT'","['Florida', 'CoronavirusUSA']",1025,0
5/3/20 16:39,b'This is not what leadership looks like. #SundayMorning #SundayThoughts #sundayvibes #SundayFunday #SundayMotivation #SundayService #SundayBrunch #StayHome #StayAtHome #COVID19 #CoronaVirusUpdate #CoronavirusUSA #Leadership #LeadershipMatters https://t.co/0gR6rZN0kG',"['SundayMorning', 'SundayThoughts', 'sundayvibes', 'SundayFunday', 'SundayMotivation', 'SundayService', 'SundayBrunch', 'StayHome', 'StayAtHome', 'COVID19', 'CoronaVirusUpdate', 'CoronavirusUSA', 'Leadership', 'LeadershipMatters']",106,0
5/3/20 16:39,b'@LoriPow73 \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3- the funniest thing is people protesting for their right to get sick!!!! #CoronavirusUSA',['CoronavirusUSA'],374,-0.357142857
5/3/20 16:38,b'Leaders lead. #SundayMorning #SundayThoughts #sundayvibes #SundayFunday #SundayMotivation #SundayService #SundayBrunch #StayHome #StayAtHome #COVID19 #CoronaVirusUpdate #CoronavirusUSA #Leadership #LeadershipMatters https://t.co/nKUrGGOqzy',"['SundayMorning', 'SundayThoughts', 'sundayvibes', 'SundayFunday', 'SundayMotivation', 'SundayService', 'SundayBrunch', 'StayHome', 'StayAtHome', 'COVID19', 'CoronaVirusUpdate', 'CoronavirusUSA', 'Leadership', 'LeadershipMatters']",106,0
5/3/20 16:38,b'Russia is being rocked. #SundayMorning #SundayThoughts #sundayvibes #SundayFunday #SundayMotivation #SundayService #SundayBrunch #StayHome #StayAtHome #COVID19 #CoronaVirusUpdate #CoronavirusUSA #Leadership #LeadershipMatters https://t.co/1hEjPmRuJF',"['SundayMorning', 'SundayThoughts', 'sundayvibes', 'SundayFunday', 'SundayMotivation', 'SundayService', 'SundayBrunch', 'StayHome', 'StayAtHome', 'COVID19', 'CoronaVirusUpdate', 'CoronavirusUSA', 'Leadership', 'LeadershipMatters']",106,0
5/3/20 16:37,b'Diary of a Radio Junkie: 1625 Days of Waking Up to the News #coronavirus #COVID19 #CoronavirusUSA #pandemic #Pelosi #USSenate #IntelligenceBriefings #McConnell #China #Wuhan #CoronavirusTesting #TrumpLiesPeopleDie #CoronavirusIndia #OzoneHole #Masks #PaintingoftheDay #art https://t.co/AxJ8nbD2S0',"['coronavirus', 'COVID19', 'CoronavirusUSA', 'pandemic', 'Pelosi', 'USSenate', 'IntelligenceBriefings', 'McConnell', 'China', 'Wuhan', 'CoronavirusTesting', 'TrumpLiesPeopleDie', 'CoronavirusIndia', 'OzoneHole', 'Masks', 'PaintingoftheDay', 'art']",482,0
5/3/20 16:35,"b""Safe to go back work yet employers don't want the liability?\xf0\x9f\x98\x89  My take in today's Arizona Republic or read it here \xf0\x9f\x91\x89https://t.co/ZIMq5wbJ6n  #COVID19 #CoronavirusUSA #BacktoWorkAmerica https://t.co/QSGlRXxLnC""","['COVID19', 'CoronavirusUSA', 'BacktoWorkAmerica']",3035,0.25
5/3/20 16:35,b'The only difference I see is that there are going to be preflight health checks. #SundayMorning #SundayThoughts #sundayvibes #SundayFunday #SundayMotivation #SundayService #SundayBrunch #StayHome #StayAtHome #COVID19 #CoronaVirusUpdate #CoronavirusUSA #Leadership #Airlines https://t.co/jpNwEt5nit',"['SundayMorning', 'SundayThoughts', 'sundayvibes', 'SundayFunday', 'SundayMotivation', 'SundayService', 'SundayBrunch', 'StayHome', 'StayAtHome', 'COVID19', 'CoronaVirusUpdate', 'CoronavirusUSA', 'Leadership', 'Airlines']",106,0
5/3/20 16:34,b'Come on Florida. You can do better. #SundayMorning #SundayThoughts #sundayvibes #SundayFunday #SundayMotivation #SundayService #SundayBrunch #StayHome #StayAtHome #COVID19 #CoronaVirusUpdate #CoronavirusUSA #Leadership #LeadershipMatters https://t.co/kYEIrbp6K0',"['SundayMorning', 'SundayThoughts', 'sundayvibes', 'SundayFunday', 'SundayMotivation', 'SundayService', 'SundayBrunch', 'StayHome', 'StayAtHome', 'COVID19', 'CoronaVirusUpdate', 'CoronavirusUSA', 'Leadership', 'LeadershipMatters']",106,0.5
5/3/20 16:33,b'#GovernorAndrewCuomo and Northeast Governors creating a $5BILLION consortium to buy and stockpile #PPE from #American vendors and take #China out of the deal.... On @CNN now.... #Covid19 #CoronavirusNewYork #CoronaVirusUSA   #FuckChina ##CNN @cnnbrk @NYGovCuomo https://t.co/0gRorosVMp',"['GovernorAndrewCuomo', 'PPE', 'American', 'China', 'Covid19', 'CoronavirusNewYork', 'CoronaVirusUSA', 'FuckChina', 'CNN']",1197,0
5/3/20 16:33,b'The only big difference is that the Coronavirus is killing INNOCENT people. #CoronaVirusUSA https://t.co/GS1cw1c4gP',['CoronaVirusUSA'],1203,0.166666667
5/3/20 16:30,"b'Trump\'s response to the #CoronavirusUSA was so horrible it makes Ronald Reagan\'s response to the AIDS epidemic look like a, ""oopsie"". https://t.co/CisVYeUZ64'",['CoronavirusUSA'],6421,-1
5/3/20 16:30,b'I\xe2\x80\x99m with Leonard! I will not die of stupid and I will #VoteBlue2020 #CoronavirusUSA \xe2\x81\xa6@KeepThe49th\xe2\x81\xa9 \xe2\x81\xa6@IndivisibleSDNo\xe2\x81\xa9  https://t.co/Yr7vAcCDbY',"['VoteBlue2020', 'CoronavirusUSA']",208,-0.8
5/3/20 16:27,b'Tyranny. Police State. House Arrest. Fines. Imprisonment. When will people say enough is enough. Still sleeping.  #CoronavirusUSA #WakeUpAmerica #endthelockdown https://t.co/CY1PBX7XEJ',"['CoronavirusUSA', 'WakeUpAmerica', 'endthelockdown']",10,-0.016666667
5/3/20 16:25,"b'@realDonaldTrump   Here is an example of something positive you could do, rather than indulge in angry screeds against your perceived enemies and rivals. #CoronavirusUSA https://t.co/qmvzMvCFNr'",['CoronavirusUSA'],54,-0.136363636
5/3/20 16:22,b'Here are some possible Trump campaign slogans!! #CoronavirusUSA https://t.co/XneeAOv3PT',['CoronavirusUSA'],14546,0
5/3/20 16:17,b'#Trump ... bleach #CoronavirusUSA ... and the fucking geography! #EEUU #USA https://t.co/Juc6iVYzil',"['Trump', 'CoronavirusUSA', 'EEUU', 'USA']",160,-0.75
5/3/20 16:17,"b""Trump declares testing won't be a 'problem at all,' health experts say it's not nearly enough https://t.co/nvI5Zs76AK #COVID19 #Coronavirus #CoronavirusPandemic #COVID19US #CoronavirusOutbreak #CoronavirusUSA #CoronavirusLockdown""","['COVID19', 'Coronavirus', 'CoronavirusPandemic', 'COVID19US', 'CoronavirusOutbreak', 'CoronavirusUSA', 'CoronavirusLockdown']",13274,0
5/3/20 16:16,b'Trump Tells Factories To Start Working People To Death https://t.co/u8PALFwGp0 via @YouTube #CoronaVirusUSA #DerangedDonald',"['CoronaVirusUSA', 'DerangedDonald']",2662,0
5/3/20 16:16,b'McConnell Was Warned D.C. Hadn\xe2\x80\x99t Hit COVID Benchmarks Prior to Reconvening Senate https://t.co/WNxnyGQFuH #DitchMitch #COVID19 #Coronavirus #CoronavirusPandemic #COVID19US #CoronavirusOutbreak #CoronavirusUSA #CoronavirusLockdown',"['DitchMitch', 'COVID19', 'Coronavirus', 'CoronavirusPandemic', 'COVID19US', 'CoronavirusOutbreak', 'CoronavirusUSA', 'CoronavirusLockdown']",13274,0
5/3/20 16:15,b'@Brasilmagic Almost seems the tribe with the least number of virus infections is going to win. #coronavirususa',['coronavirususa'],834,0.25
5/3/20 16:14,"b""White House Coronavirus Official: Michigan Lockdown Protest 'Devastatingly Worrisome' https://t.co/8hLjxmoL2L #COVID19 #Coronavirus #CoronavirusPandemic #COVID19US #CoronavirusOutbreak #CoronavirusUSA #CoronavirusLockdown""","['COVID19', 'Coronavirus', 'CoronavirusPandemic', 'COVID19US', 'CoronavirusOutbreak', 'CoronavirusUSA', 'CoronavirusLockdown']",13274,-0.5
5/3/20 16:14,b'U.S. Supreme Court orders Pennsylvania to respond to challenge to stay-at-home order | Gabrielle Kolencik https://t.co/tohsVn0vhP ~ #Alito #PAGov #SupremeCourt #CoronaVirusUSA',"['Alito', 'PAGov', 'SupremeCourt', 'CoronaVirusUSA']",4543,0
5/3/20 16:12,"b'Reopening states will cause 233,000 more people to die from coronavirus, according to Wharton model https://t.co/XQ0fuQ2uA2 #COVID19 #Coronavirus #CoronavirusPandemic #COVID19US #CoronavirusOutbreak #CoronavirusUSA #CoronavirusLockdown'","['COVID19', 'Coronavirus', 'CoronavirusPandemic', 'COVID19US', 'CoronavirusOutbreak', 'CoronavirusUSA', 'CoronavirusLockdown']",13274,0.5
