"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @nsui: Students are the future of the nation. Life is more important than exams, Government should not risk students' life. Students can…",FALSE,0,NA,2020-06-11 06:54:05,FALSE,NA,"1270972555982036992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RajatSh98181804",603,TRUE,FALSE,NA,NA
"RT @Peace_Brw: Offline Celebrations cancelled For Thalapathy Vijay Bday .. 

@actorvijay has Instructed to Every VMI Heads ...Not to celebr…",FALSE,0,NA,2020-06-11 06:54:05,FALSE,NA,"1270972554543607810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Baskarayoyovj",18,TRUE,FALSE,NA,NA
"@sipherglobal @sonugoel007 @RCTCPGI @ayadav24 @VitalStrat Our demand should be for India to become tobacco free thr… https://t.co/rbgdFCTnuF",FALSE,0,"sipherglobal",2020-06-11 06:54:04,TRUE,"1270953486042099713","1270972549896306690","1096404807353581568","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rakesh1953",0,FALSE,FALSE,NA,NA
"RT @Peace_Brw: Offline Celebrations cancelled For Thalapathy Vijay Bday .. 

@actorvijay has Instructed to Every VMI Heads ...Not to celebr…",FALSE,0,NA,2020-06-11 06:54:03,FALSE,NA,"1270972547245371392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jagdhish13",18,TRUE,FALSE,NA,NA
"what happened to the corona virus <U+0001F914>",FALSE,0,NA,2020-06-11 06:54:02,FALSE,NA,"1270972542501576704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Infraredbeam",0,FALSE,FALSE,NA,NA
"RT @OmarImranTweets: Psycho terrorist attack? She dealt with it. Volcanic Eruption? She dealt with it. Corona Virus? you guessed it, she de…",FALSE,0,NA,2020-06-11 06:54:01,FALSE,NA,"1270972539674624001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nrlhafizah_",10800,TRUE,FALSE,NA,NA
"RT @Prettyboyfredo: Wtf happen to the Corona Virus <U+0001F611><U+0001F928>... something ain’t adding up <U+0001F914>",FALSE,0,NA,2020-06-11 06:54:01,FALSE,NA,"1270972538076585984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","demetrilanez2",1422,TRUE,FALSE,NA,NA
"@Mobster2dBone So he knows he and his Executive Council have exceeded their authority and is trying to stop full Co… https://t.co/3pJkmLvP6X",FALSE,0,"Mobster2dBone",2020-06-11 06:54:00,TRUE,"1270863424465932289","1270972534507388934","83498467","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","albertschram",0,FALSE,FALSE,NA,NA
"RT @OmarImranTweets: Psycho terrorist attack? She dealt with it. Volcanic Eruption? She dealt with it. Corona Virus? you guessed it, she de…",FALSE,0,NA,2020-06-11 06:53:59,FALSE,NA,"1270972531311181827",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","faridahxhanum",10800,TRUE,FALSE,NA,NA
"@tariqbutt_ Spreading everywhere, Corona virus at your doorstep. Great service by CMP.",FALSE,0,"tariqbutt_",2020-06-11 06:53:58,FALSE,"1270972130784677889","1270972525107982338","2445283327","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","munirsbt",0,FALSE,FALSE,NA,NA
"@krugermacro It didn’t require, lockdowns are a political move by the Democrats, social distance was enough for cor… https://t.co/gnBFhN0uAp",FALSE,0,"krugermacro",2020-06-11 06:53:57,TRUE,"1270841271855316993","1270972522050326533","534493783","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crypter20181",0,FALSE,FALSE,NA,NA
"RT @Adityakambleak5: Corona Has Become powerfull and plus Its now rainy season What if Its rain High? How will Rural areas students or stud…",FALSE,0,NA,2020-06-11 06:53:57,FALSE,NA,"1270972520951250947",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChhabraJinia",4,TRUE,FALSE,NA,NA
"Stay home, stay safe corona. https://t.co/XtPCljTulp",FALSE,0,NA,2020-06-11 06:53:55,FALSE,NA,"1270972515901419520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ToubaManzoor",0,FALSE,FALSE,NA,NA
"RT @anuragdhanda: This govt twitter handle I noticed is very active in helping Covid cases in Delhi. Please tag @DelhiVsCorona whenever you…",FALSE,0,NA,2020-06-11 06:53:54,FALSE,NA,"1270972510553726979",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArvindKejriwal",67,TRUE,FALSE,NA,NA
"RT @GumteManmath: Thank you Corona warriors to protect us from Corona . 
#CoronaFreeBharat_withPatanjali
#<U+092E><U+0939><U+093E><U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930>_<U+092A><U+0924><U+0902><U+091C><U+0932><U+093F>_<U+092F><U+094B><U+0917><U+0926><U+093F><U+0935><U+0938>",FALSE,0,NA,2020-06-11 06:53:54,FALSE,NA,"1270972510448709632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GumteManmath",97,TRUE,FALSE,NA,NA
"RT @satishkumarm2: Hyderabad held captive in one family of @TelanganaCMO,has ironically become a most disruptive city in india,with failure…",FALSE,0,NA,2020-06-11 06:53:54,FALSE,NA,"1270972510197047296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manvirhetoric",1,TRUE,FALSE,NA,NA
"RT @SalmanNizami_: Rahul Gandhi warned on Corona.
Rahul Gandhi warned on China.

- 286,931 corona cases in India.
- 10,000 Chinese troops i…",FALSE,0,NA,2020-06-11 06:53:54,FALSE,NA,"1270972509349789696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yousuffibrahim1",702,TRUE,FALSE,NA,NA
"RT @jay_deeyy: TWITTER NG 2020

•January: Mad Ohh

•February: Sextapes
 
•March: Egungun Be Careful
 
•April: Corona Virus

•May: Matter Se…",FALSE,0,NA,2020-06-11 06:53:52,FALSE,NA,"1270972500638404609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","s_atseku",17,TRUE,FALSE,NA,NA
"FC Porto have scored two goals since Portuguese football returned after the coronavirus outbreak <U+0001F1F5><U+0001F1F9> 

The name of t… https://t.co/2jXQty9m0A",FALSE,0,NA,2020-06-11 06:53:52,TRUE,NA,"1270972500281831426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fadeyiolayinka",0,FALSE,FALSE,NA,NA
"RT @surajsingh1691: @DrRPNishank #postponejeeneet #postponeneet
 
#HealthOverExams 
Please clear your stand for sake of student life and th…",FALSE,0,NA,2020-06-11 06:53:51,FALSE,NA,"1270972497966465030",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deepsy64833884",1,TRUE,FALSE,NA,NA
"RT @POLITICOEurope: Sweden reflects a broader European picture, as governments are being held to account for decisions made in the heat of…",FALSE,0,NA,2020-06-11 06:53:50,FALSE,NA,"1270972494715944960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PietroPecchioni",3,TRUE,FALSE,NA,NA
"RT @ClarissaGiebel: #Coronavirus and #dementia - read here for my latest #blog in @IPA_Online on how the pandemic is affecting those with d…",FALSE,0,NA,2020-06-11 06:53:47,FALSE,NA,"1270972479368986626",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","arc_nwc",1,TRUE,FALSE,NA,NA
"RT @nildeoreIAS: I got many queries reg diet &amp; routine I was following after testing positive for #COVID19 

I am sharing this chart prepar…",FALSE,0,NA,2020-06-11 06:53:47,FALSE,NA,"1270972478861406209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_guptask",135,TRUE,FALSE,NA,NA
"RT @Prettyboyfredo: Wtf happen to the Corona Virus <U+0001F611><U+0001F928>... something ain’t adding up <U+0001F914>",FALSE,0,NA,2020-06-11 06:53:46,FALSE,NA,"1270972476827238401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Quaine3",1422,TRUE,FALSE,NA,NA
"RT @travel2save_: https://t.co/cOagWkhd3T
Visit us: https://t.co/DaB2xJPtNr
#Travel2Save #Travel #airtravel #traveling #TravelTuesday #tues…",FALSE,0,NA,2020-06-11 06:53:45,FALSE,NA,"1270972473371058177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Flyzygo",3,TRUE,FALSE,NA,NA
"RT @TheBazkat: Wouldn’t want to be a trainer/owner of a bm58 horse atm. May as well of been shutdown with corona. Some horses haven’t got a…",FALSE,0,NA,2020-06-11 06:53:45,FALSE,NA,"1270972471626219521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sheaeden",3,TRUE,FALSE,NA,NA
"The PTI federal government allowed those arriving from Saudi to go Home without a test.
When the Sindh government t… https://t.co/DO0lkO7VXr",FALSE,1,NA,2020-06-11 06:53:45,TRUE,NA,"1270972470628098054",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SufianSukhera",0,FALSE,FALSE,NA,NA
"RT @skyperD: This is the first in the history of English language a question is exactly the answer. 

Question : who declared Corona virus…",FALSE,0,NA,2020-06-11 06:53:44,FALSE,NA,"1270972466534498304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skyperD",4,TRUE,FALSE,NA,NA
"RT @KBonimtetezi: Generals addressing their commander of the Kajiado corona battalion https://t.co/oFcRvWXsZU",FALSE,0,NA,2020-06-11 06:53:42,FALSE,NA,"1270972457747431424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdenRonoh",23,TRUE,FALSE,NA,NA
"RT @ThePlacardGuy: The chances of getting affected by Corona is higher now than they were during lockdown. Please stay indoors. You can ear…",FALSE,0,NA,2020-06-11 06:53:41,FALSE,NA,"1270972456572825602",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","koffee__addict",262,TRUE,FALSE,NA,NA
"RT @Mahesvari_: Due to the corona pandemic all events that I was working on are postponed. And I have no idea when I will organize my next…",FALSE,0,NA,2020-06-11 06:53:41,FALSE,NA,"1270972456149417985",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mahesvari_",2,TRUE,FALSE,NA,NA
"@i_theindian We have raised the petrol and diesel price to curb corona virus  spread, now because of the price rais… https://t.co/Ekp5bbxBFO",FALSE,0,"i_theindian",2020-06-11 06:53:41,TRUE,"1270970198506369025","1270972453133541378","29257288","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sathya_Human",0,FALSE,FALSE,NA,NA
"@ndtv People = Focused watch on Migrant's sufferings &amp; will be watching jobless youth's sufferings 
Planet =Correct… https://t.co/QsTCkxjV8c",FALSE,0,"ndtv",2020-06-11 06:53:40,TRUE,"1270969282973794307","1270972452919603200","37034483","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","InAttacking",0,FALSE,FALSE,NA,NA
"If I get corona virus my is going to say it's because I'm using my phone all the time.",FALSE,0,NA,2020-06-11 06:53:40,FALSE,NA,"1270972452068225025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmaruPradeep",0,FALSE,FALSE,NA,NA
"RT @ZaidZamanHamid: My comments on larger picture of Corona crisis and how it has been so disgustingly mishandled globally and in Pakistan.…",FALSE,0,NA,2020-06-11 06:53:40,FALSE,NA,"1270972449279148032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ikramrana_55",135,TRUE,FALSE,NA,NA
"RT @waglenikhil: Maharashtra CM @OfficeofUT is wrong about imposing lockdown once again. It will boomerang and damage his credibility. Crow…",FALSE,0,NA,2020-06-11 06:53:39,FALSE,NA,"1270972447949389830",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amarendrabigb",67,TRUE,FALSE,NA,NA
"RT @rohanrgupta: Media will fight Pakistan
Army will take on China
People will fight Corona
And BJP will fight Bihar Elections...!",FALSE,0,NA,2020-06-11 06:53:39,FALSE,NA,"1270972446980501505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mushmus24260955",1857,TRUE,FALSE,NA,NA
"@AshwinNarayanP1 @anandsingai They decided this long ago. 
Recommendations from district collectors have been asked… https://t.co/z1iqkQNvvX",FALSE,0,"AshwinNarayanP1",2020-06-11 06:53:39,TRUE,"1270917741004779522","1270972444749131778","1079567082180636672","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShanmugarS",0,FALSE,FALSE,NA,NA
"RT @mrchowdare7: Fucking society need corona viruses every year<U+0001F494> https://t.co/lV3GaQVH4G",FALSE,0,NA,2020-06-11 06:53:37,FALSE,NA,"1270972440504528896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RavisankarDHFM",15,TRUE,FALSE,NA,NA
"RT @INCAssam: Now BJP focuses more on election then prevention of Corona. https://t.co/PNGnLMCFkF",FALSE,0,NA,2020-06-11 06:53:37,FALSE,NA,"1270972437983662080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JuwelChiring3",19,TRUE,FALSE,NA,NA
"RT @ArvindKejriwal: Met Sh Amit Shah, Hon’ble HM. Discussed the situation on corona in Delhi in detail. He assured of all cooperation.",FALSE,0,NA,2020-06-11 06:53:36,FALSE,NA,"1270972433504362497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_Rohit_kumar_m",1616,TRUE,FALSE,NA,NA
"Just feeling ashamed by the Indian media the way they show the corona news is terrible just making scared to the no… https://t.co/kf9mTPwzp2",FALSE,0,NA,2020-06-11 06:53:35,TRUE,NA,"1270972431922950144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ankur0077",0,FALSE,FALSE,NA,NA
"RT @OmarImranTweets: Psycho terrorist attack? She dealt with it. Volcanic Eruption? She dealt with it. Corona Virus? you guessed it, she de…",FALSE,0,NA,2020-06-11 06:53:35,FALSE,NA,"1270972430383636481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Primaxoticspir1",10800,TRUE,FALSE,NA,NA
"@SanaBajwa11 @KayMRaja @CMShehbaz WE KNOW CHEATER LOOTER SHOW BAAZ DRAMA BAZIAN, THIS CORRUPT CORONA IS NOT REAL BUT FAKE POSITIVE FOR NAB.",FALSE,0,"SanaBajwa11",2020-06-11 06:53:35,FALSE,"1270952126483701770","1270972429800747008","1151950390260318208","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","awarene90800778",0,FALSE,FALSE,NA,NA
"@PMOIndia @narendramodi I want to give you a very important information about corona.

""influenzinum 30 and aconite… https://t.co/G3Kuvw41r8",FALSE,0,"PMOIndia",2020-06-11 06:53:34,TRUE,"1270960489229479937","1270972427044917249","471741741","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OmkarSi11133461",0,FALSE,FALSE,NA,NA
"Do you feel the Covid 19 #symptoms &amp; #precautions &amp; #CoronaVirusUpdates in the below blog is useful &amp; latest &amp; are… https://t.co/PwEirS348F",FALSE,0,NA,2020-06-11 06:53:34,TRUE,NA,"1270972424989945856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mshamirtaloo",0,FALSE,FALSE,NA,NA
"RT @Devin_the_guru: Cheers <U+0001F942> to us who left our relationships before even corona started<U+0001F602><U+0001F602>sai tungekua tunaforce issues<U+0001F602><U+0001F6AE>",FALSE,0,NA,2020-06-11 06:53:33,FALSE,NA,"1270972422242664448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Elvinahseer",25,TRUE,FALSE,NA,NA
"RT @Bkumar46828266: #<U+0936><U+093F><U+0915><U+094D><U+0937><U+0915>_<U+092D><U+0930><U+094D><U+0924><U+0940>_<U+091C><U+0932><U+094D><U+0926><U+0940>_<U+0939><U+094B>
Now don't make excuses for Corona. Why is all this going on except teacher recruitment??
@bhupes…",FALSE,0,NA,2020-06-11 06:53:32,FALSE,NA,"1270972419025461249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pankajsurya27",8,TRUE,FALSE,NA,NA
"RT @AlwaysTrolls: Offline Celebrations cancelled For Thalapathy Vijay Bday .. 

@actorvijay has Instructed to Every VMI Heads ...Not to cel…",FALSE,0,NA,2020-06-11 06:53:32,FALSE,NA,"1270972418043985923",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrakashVijay_Of",12,TRUE,FALSE,NA,NA
"RT @has_hosh: 3 Masks not because of corona because @AsadAToor @shahbazzahid just love masks <U+0001F3AD> https://t.co/nCNJkBG1Wh",FALSE,0,NA,2020-06-11 06:53:31,FALSE,NA,"1270972412281094145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","memonburger",43,TRUE,FALSE,NA,NA
"RT @rose_k01: One of our employees is in East Delhi. He called to inform that 56 positive cases have come up in his colony. His brother &amp; h…",FALSE,0,NA,2020-06-11 06:53:31,FALSE,NA,"1270972412130033664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanjayranjan",271,TRUE,FALSE,NA,NA
"Inadequate healthcare.Worst yet to come in Delhi with  Corona infection to peak in July. 
False promises,fudged sta… https://t.co/T7qud3XqLP",FALSE,0,NA,2020-06-11 06:53:29,TRUE,NA,"1270972404345581568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shantan83599442",0,FALSE,FALSE,NA,NA
"COVID-19 CRISIS
TYCOON SUDHIR RUPARELIA FAILS TO PAY RADIO SANYU STAFF, 
KAMPALA –, Sanyu FM ,One of the oldest FM… https://t.co/O1UVoiKjhK",FALSE,0,NA,2020-06-11 06:53:29,TRUE,NA,"1270972403267653632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","workers_tv",0,FALSE,FALSE,NA,NA
"RT @ispo: More than 20 speakers have already been confirmed for the #ISPOReStartDays, the online live conference for growth strategies afte…",FALSE,0,NA,2020-06-11 06:53:29,FALSE,NA,"1270972402843910147",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JTRathmer",1,TRUE,FALSE,NA,NA
"@PMOIndia @narendramodi I want to give you a very important information about corona.

""influenzinum 30 and aconite… https://t.co/y6ypUpMv5g",FALSE,0,"PMOIndia",2020-06-11 06:53:28,TRUE,"1270961182828969985","1270972398754394119","471741741","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OmkarSi11133461",0,FALSE,FALSE,NA,NA
"RT @JamesWalker_Off: Offline Celebrations cancelled For Thalapathy Vijay Bday .. 

@actorvijay has Instructed to Every VMI Heads ...Not to…",FALSE,0,NA,2020-06-11 06:53:26,FALSE,NA,"1270972393725427712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vijay07873405",2,TRUE,FALSE,NA,NA
"@DrRPNishank @ugc_india @PMOIndia  think about 2.5 lakh students lives @GTUoffice @gujuni1949 and all university is… https://t.co/mlpH82ktLY",FALSE,2,"DrRPNishank",2020-06-11 06:53:26,TRUE,"1270968707024470018","1270972391930212353","2617066206","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jk2_20",1,FALSE,FALSE,NA,NA
"@PMOIndia @narendramodi <U+0905><U+0921><U+093E><U+0928><U+0940> <U+0915><U+094B> <U+0938><U+092E><U+091D><U+093E><U+090F>:Force majeure clause is related to happenings by the act of God like earth q… https://t.co/k6BnVVCq9V",FALSE,0,"PMOIndia",2020-06-11 06:53:26,TRUE,"1270961897328664576","1270972391330471938","471741741","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pintu_hembrom31",0,FALSE,FALSE,NA,NA
"RT @TylerDurden_: Want to Know how Telangana is fighting Corona ???

Read the below tweet..especially this line 
""Meanwhile, mortuary staff…",FALSE,0,NA,2020-06-11 06:53:25,FALSE,NA,"1270972389451431936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajuchaganty",15,TRUE,FALSE,NA,NA
"RT @RahulAr98942669: Thank you Corona warriors to protect us from Corona . 
#CoronaFreeBharat_withPatanjali
#<U+092E><U+0939><U+093E><U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930>_<U+092A><U+0924><U+0902><U+091C><U+0932><U+093F>_<U+092F><U+094B><U+0917><U+0926><U+093F><U+0935><U+0938>",FALSE,0,NA,2020-06-11 06:53:24,FALSE,NA,"1270972383973666818",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GumteManmath",104,TRUE,FALSE,NA,NA
"@PMOIndia @narendramodi I want to give you a very important information about corona.

""influenzinum 30 and aconite… https://t.co/DftJdu2Oe2",FALSE,0,"PMOIndia",2020-06-11 06:53:21,TRUE,"1270961547146260480","1270972372514791424","471741741","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OmkarSi11133461",0,FALSE,FALSE,NA,NA
"RT @goal: FC Porto have scored two goals since Portuguese football returned after the coronavirus outbreak <U+0001F1F5><U+0001F1F9>

The player that's scored bot…",FALSE,0,NA,2020-06-11 06:53:21,FALSE,NA,"1270972372145799169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dux_Nakale",2035,TRUE,FALSE,NA,NA
"RT @Paragja95632143: #Cancel_CA_CS_exams
Institute thinks CORONA cannot find students in exam centres https://t.co/fxTLfxV0aP",FALSE,0,NA,2020-06-11 06:53:21,FALSE,NA,"1270972369943683072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RajatSh98181804",6,TRUE,FALSE,NA,NA
"RT @sudhaAnilSingh1: #promote_all_ignou_students
Aiims doctors said that the corona will be at its peak in July so ita a request don't take…",FALSE,0,NA,2020-06-11 06:53:19,FALSE,NA,"1270972364260438016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YOGENDR02324349",4,TRUE,FALSE,NA,NA
"@Merrillmarkoe @AndyKindler @GibbonsTime I may have picked a pre Corona photo. Maybe pre 9/11",FALSE,0,"Merrillmarkoe",2020-06-11 06:53:19,FALSE,"1270787270539272192","1270972362716930048","89257543","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GregFitzShow",0,FALSE,FALSE,NA,NA
"""Never Said Corona Express"": Mamata Banerjee Parries Amit Shah Attack https://t.co/tI4VruUKpG #kolkata",FALSE,0,NA,2020-06-11 06:53:19,FALSE,NA,"1270972360900870145",NA,"<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","PakMnCHRegistry",0,FALSE,FALSE,NA,NA
"RT @laapaatyy: If your going through it, just know it only gets better within time... TRUST IT",FALSE,0,NA,2020-06-11 06:53:18,FALSE,NA,"1270972356664545280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Corona_pedroo",10,TRUE,FALSE,NA,NA
"Corona shows why population control is required, so do NRC.",FALSE,0,NA,2020-06-11 06:53:17,FALSE,NA,"1270972356047953920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LTJ_Rajat",0,FALSE,FALSE,NA,NA
"@narendramodi Proper step taken at right time, is saving our economy as well as fight with corona disease. Proud of our PM.",FALSE,0,"narendramodi",2020-06-11 06:53:16,FALSE,"1270954058686140416","1270972349412601862","18839785","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sunilshashi541",0,FALSE,FALSE,NA,NA
"RT @Peace_Brw: Offline Celebrations cancelled For Thalapathy Vijay Bday .. 

@actorvijay has Instructed to Every VMI Heads ...Not to celebr…",FALSE,0,NA,2020-06-11 06:53:15,FALSE,NA,"1270972347902824448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","peacebrw",18,TRUE,FALSE,NA,NA
"@AmitTiw05020791 @Maruti_Corp @Dist_Admin_Ggm @mlkhattar @TOIGurgaon @LabourMinistry How many corona cases in the company?",FALSE,0,"AmitTiw05020791",2020-06-11 06:53:15,FALSE,"1270943809149394944","1270972345767718913","1025051384578633728","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aplubhardwaj",0,FALSE,FALSE,NA,NA
"RT @DeepalTrevedie: Banging utensils scares away #corona and keeps us safe. I think we should have another round. The first one was conduct…",FALSE,0,NA,2020-06-11 06:53:15,FALSE,NA,"1270972344773812230",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roomynaqvy",1,TRUE,FALSE,NA,NA
"@narendramodi PM Sir desh ke halaat kharab ho rahe hai..kuch strict action lo aap.. is desh ko aap hi bacha sakte h… https://t.co/msxvXF9kxm",FALSE,0,"narendramodi",2020-06-11 06:53:15,TRUE,NA,"1270972344715091974","18839785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AshokKu70280102",0,FALSE,FALSE,NA,NA
"It’s censorship. We sat on house arrest for nearly 3 months and they only reported about corona. The news never fol… https://t.co/6alEJi2emm",FALSE,0,NA,2020-06-11 06:53:14,TRUE,NA,"1270972343402106880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nailsbykaylyn",0,FALSE,FALSE,NA,NA
"RT @goal: FC Porto have scored two goals since Portuguese football returned after the coronavirus outbreak <U+0001F1F5><U+0001F1F9>

The player that's scored bot…",FALSE,0,NA,2020-06-11 06:53:14,FALSE,NA,"1270972341628133377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DominicRomeo7",2035,TRUE,FALSE,NA,NA
"@PMOIndia @narendramodi I want to give you a very important information about corona.

""influenzinum 30 and aconite… https://t.co/J6kxIOggzY",FALSE,0,"PMOIndia",2020-06-11 06:53:13,TRUE,"1270961897328664576","1270972338104725505","471741741","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OmkarSi11133461",0,FALSE,FALSE,NA,NA
"RT @Rahul_Gandhi_FC: Our Women Development minister is focused on ANTAKSHARI

Our Railway Minister is focused on ELECTORAL BONDS

Our Home…",FALSE,0,NA,2020-06-11 06:53:13,FALSE,NA,"1270972336477364224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luckystrike_007",6,TRUE,FALSE,NA,NA
"RT @Priyaa102: Jaan hai to Jahan hai Mamaji... Don't ignore students power <U+0001F64F> #GeneralPromotionToMPStudents #rgpv_spreading_corona_virus",FALSE,0,NA,2020-06-11 06:53:11,FALSE,NA,"1270972330924101633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shrikan53612670",232,TRUE,FALSE,NA,NA
