"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"<U+30CE><U+30A8><U+30EB><U+304F><U+3093><U+306E><U+9762><U+4F1A><U+306B><U+52D5><U+7269><U+75C5><U+9662><U+306B><U+6765><U+3066><U+308B><U+3093><U+3060><U+3051><U+3069><U+3001><U+5F85><U+305F><U+3055><U+308C><U+308B><U+304B><U+306A><U+FF1F><U+5F85><U+5408><U+5BA4><U+304C><U+6DF7><U+3093><U+3067><U+3066><U+5916><U+3067><U+5F85><U+3063><U+3066><U+308B><U+306E><U+3088><U+306D><U+3002><U+307E><U+3041><U+3001><U+4ECA><U+65E5><U+5BD2><U+304F><U+306A><U+3044><U+304B><U+3089><U+3044><U+3044><U+3051><U+3069><U+3055><U+3002>",FALSE,0,NA,2020-05-10 07:10:26,FALSE,NA,"1259380259817811968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","himawari_1411",0,FALSE,FALSE,NA,NA
"@Nai_00maru @sizukanisite_sp <U+591A><U+5206><U+3067><U+304D><U+3066><U+308B>!<U+89E3><U+7D04>
<U+30B5><U+30D6><U+30B9><U+30AF><U+30EA><U+30D7><U+30B7><U+30E7><U+30F3><U+3092><U+518D><U+767B><U+9332><U+3059><U+308B><U+306B><U+306F><U+301C><U+3063><U+3066><U+3042><U+308B><U+304B><U+3089>!",FALSE,0,"Nai_00maru",2020-05-10 07:10:21,FALSE,"1259332376427028480","1259380236157775872","1234061778113323008","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Himawari_miu25",0,FALSE,FALSE,NA,NA
"<U+5E83><U+5CF6><U+770C><U+5E02><U+753A><U+6751><U+300C><U+9053><U+8DEF><U+6848><U+5185><U+6A19><U+8B58><U+300D><U+30AF><U+30A4><U+30BA> 10<U+554F><U+4E2D> 6<U+554F> <U+6B63><U+89E3><U+3057><U+307E><U+3057><U+305F>!
<U+3010> <U+2460><U+25CB> <U+2461><U+25CB> <U+2462><U+25CB> <U+2463><U+2715> <U+2464><U+25CB> <U+2465><U+2715> <U+2466><U+2715> <U+2467><U+25CB> <U+2468><U+2715> <U+2469><U+25CB> <U+3011>
#<U+30AF><U+30A4><U+30BA><U+30E1><U+30FC><U+30AB><U+30FC> #<U+5E83><U+5CF6><U+770C>
<U+79C1><U+306F><U+5E83><U+5CF6><U+770C><U+6C11><U+FF1F>(<U+7B11>) https://t.co/kaHhElzXmS",FALSE,0,NA,2020-05-10 07:10:15,FALSE,NA,"1259380211352649731",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Himawari_kerori",0,FALSE,FALSE,NA,NA
"@rrr_himawari <U+305D><U+3046><U+3067><U+3059>!<U+3061><U+3087><U+3063><U+3068>(<U+3060><U+3044><U+3076>)<U+6697><U+3044><U+3001><U+3001><U+3068><U+3044><U+3046><U+304B><U+3001><U+8F9B><U+3044><U+5185><U+5BB9><U+306E><U+30B0><U+30EA><U+30E0><U+7AE5><U+8A71><U+3001><U+3001><U+3001>",FALSE,0,"rrr_himawari",2020-05-10 07:10:10,FALSE,"1259379141083672576","1259380191672950788","1118465639323037696","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TKRBSM",0,FALSE,FALSE,NA,NA
"<U+8133><U+6B7B><U+3067><U+3084><U+308A><U+3059><U+304E><U+306A><U+3093><U+3060><U+3088><U+306A><U+3002><U+3082><U+3046><U+3061><U+3087><U+3044><U+51B7><U+9759><U+306B><U+5834><U+9762><U+3092><U+8003><U+3048><U+306A><U+304C><U+3089><U+6253><U+3061><U+5408><U+3044><U+3092><U+3059><U+308B><U+3079><U+304D><U+306A><U+3093><U+3060><U+3068><U+601D><U+3046><U+3002>",FALSE,0,NA,2020-05-10 07:09:56,FALSE,NA,"1259380134915633152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","himawari_monaka",0,FALSE,FALSE,NA,NA
"@crew_ushigaeru <U+3044><U+3044><U+30BF><U+30A4><U+30DF><U+30F3><U+30B0><U+3059><U+304E><U+308B>www",FALSE,1,"crew_ushigaeru",2020-05-10 07:09:56,FALSE,"1259380011498274816","1259380134726864896","1259027298222665729","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Himawari_Crew16",0,FALSE,FALSE,NA,NA
"@himawari_dayou <U+512A><U+3057><U+3059><U+304E><U+308B><U+3001><U+3001><U+3001>",FALSE,0,"himawari_dayou",2020-05-10 07:09:44,FALSE,"1259367400043982848","1259380083552206857","1256906856313679872","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zenchankimetu",0,FALSE,FALSE,NA,NA
"<U+6B63><U+3057><U+3044><U+30D5><U+30A1><U+30F3><U+3063><U+3066><U+4F55><U+3088>
<U+5BB6><U+65CF><U+5BB6><U+65CF><U+3063><U+3066><U+5426><U+5B9A><U+6D3E><U+3082><U+80AF><U+5B9A><U+6D3E><U+3082><U+6975><U+7AEF><U+3067><U+3057><U+3087>
<U+3069><U+3063><U+3061><U+3067><U+3082><U+3044><U+3044><U+308F>
<U+79C1><U+306F><U+6728><U+6751><U+62D3><U+54C9><U+3055><U+3093><U+306E><U+9854><U+304C><U+597D><U+304D>
<U+8868><U+73FE><U+8005><U+3068><U+3057><U+3066><U+306E><U+611F><U+6027><U+304C><U+597D><U+304D>
<U+305D><U+3053><U+306B><U+5BB6><U+65CF><U+306F><U+95A2><U+4FC2><U+306A><U+3044>
<U+5E78><U+305B><U+306F><U+9858><U+3046><U+3051><U+3069><U+3001><U+30D7><U+30E9><U+30A4><U+30D9><U+30FC><U+30C8><U+306F><U+77E5><U+3089><U+306A><U+3044><U+3067><U+826F><U+3044>
<U+5BB6><U+65CF><U+840C><U+3048><U+3068><U+304B><U+7121><U+3044>
<U+5BB6><U+65CF><U+304C><U+5927><U+4E8B>… https://t.co/Nm8tTHCjk7",FALSE,0,NA,2020-05-10 07:09:44,TRUE,NA,"1259380083149508608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","himawari_252525",0,FALSE,FALSE,NA,NA
"@himawari_record <U+7B11>",FALSE,0,"himawari_record",2020-05-10 07:09:39,FALSE,"1258983861607784448","1259380062064766976","1075775085821124616","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jigen0303",0,FALSE,FALSE,NA,NA
"RT @UQ_WiMAX: /
GW<U+3092><U+3082><U+3063><U+3068><U+697D><U+3057><U+304F><U+203C><U+FE0F>
#GW<U+304A><U+3046><U+3061><U+5927><U+6E80><U+55AB><U+30AD><U+30E3><U+30F3><U+30DA><U+30FC><U+30F3>
\

<U+0001F381><U+5FDC><U+63F4><U+30B0><U+30C3><U+30BA><U+304C><U+5F53><U+305F><U+308B><U+0001F381>
 <U+2728><U+304A><U+3046><U+3061><U+306E><U+9AD8><U+901F>Wi-Fi<U+3067><U+5DE3><U+3054><U+3082><U+308A><U+751F><U+6D3B><U+3092>UQ<U+304C><U+5FDC><U+63F4>!
 <U+2728><U+30CD><U+30C3><U+30C8><U+3084><U+30C6><U+30EC><U+30D3>·<U+30B2><U+30FC><U+30E0><U+3067><U+75B2><U+308C><U+305F><U+3042><U+306A><U+305F><U+306E><U+76EE><U+3092><U+68EE><U+4E0B><U+4EC1><U+4E39><U+304C><U+5FDC><U+63F4>!

<U+2460><U+4E21><U+30A2><U+30AB><U+30A6><U+30F3><U+30C8><U+3092><U+30D5><U+30A9><U+30ED><U+30FC>
 <U+0001F3E0>@UQ_…",FALSE,0,NA,2020-05-10 07:09:39,FALSE,NA,"1259380060668084226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dora_himawari",4597,TRUE,FALSE,NA,NA
"@rin____0941 <U+58F0><U+512A><U+6016><U+3044>……",FALSE,1,"rin____0941",2020-05-10 07:09:38,FALSE,"1259379867600080896","1259380056733802496","1175051701084028933","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","himawari_041",0,FALSE,FALSE,NA,NA
"@GIFT_himawari <U+5927><U+4E08><U+592B>!
<U+958B><U+50AC><U+5730><U+304C><U+79CB><U+8449><U+539F><U+304B><U+539F><U+5BBF><U+306A><U+3089><U+666E><U+901A><U+3067><U+3059><U+0001F923><U+0001F923>",FALSE,0,"GIFT_himawari",2020-05-10 07:09:35,FALSE,"1259378393323200514","1259380044838797312","760467743799775233","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","niinpi1",0,FALSE,FALSE,NA,NA
"@yoonsaya951004 <U+3042><U+308A><U+304C><U+3068><U+3046>!
<U+9811><U+5F35><U+3063><U+305F><U+3088>www",FALSE,0,"yoonsaya951004",2020-05-10 07:09:31,FALSE,"1259357245994754048","1259380028116090881","1243787274921201664","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Himawari_carat2",0,FALSE,FALSE,NA,NA
"@Himawari_Crew16 <U+3086><U+307E><U+3055><U+3093><U+76EE><U+3064><U+3076><U+3063><U+3068><U+308B><U+3084><U+3093>www",FALSE,1,"Himawari_Crew16",2020-05-10 07:09:27,FALSE,"1259379742815346688","1259380011498274816","1246293465823989760","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crew_ushigaeru",0,FALSE,FALSE,NA,NA
"<U+3053><U+306A><U+3044><U+3063><U+3066><U+305D><U+3046><U+3086><U+3046><U+3053><U+3068><U+304B><U+3001><U+304D><U+3066><U+3084><U+3063><U+305F><U+305E>…",FALSE,1,NA,2020-05-10 07:09:07,FALSE,NA,"1259379926496468994",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","himawari_041",0,FALSE,FALSE,NA,NA
"@sirxuanjin @yongbouk LO KOK ADOPSI BORUTO SAMA HIMAWARI..",FALSE,0,"sirxuanjin",2020-05-10 07:08:55,FALSE,"1259222448139993088","1259379876840108032","732167402935308288","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yooab",0,FALSE,FALSE,NA,NA
"RT @rurittti4141: <U+663C><U+3054><U+306F><U+3093>!!
<U+304B><U+3089><U+3042><U+3052><U+306B><U+306F><U+30DE><U+30E8><U+8FA3>!
#<U+30D0><U+30F3><U+30C9><U+30EA><U+30FC><U+30DE><U+30FC><U+5973><U+5B50><U+90E8> https://t.co/WLNtsWTkCV",FALSE,0,NA,2020-05-10 07:08:46,FALSE,NA,"1259379840102174721",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","himawari_041",1,TRUE,FALSE,NA,NA
"@crew_ushigaeru <U+5F85><U+3063><U+3066><U+3057><U+3089><U+306F><U+3093><U+3055><U+3093><U+306E><U+725B><U+4E73><U+98F2><U+3093><U+3067><U+308B><U+3068><U+3053><U+3042><U+3052><U+305F><U+304B><U+3063><U+305F><U+306E><U+306B><U+3053><U+308C><U+306F><U+304A><U+3082><U+308D><U+3044><U+304B><U+3082>www https://t.co/U4g7xhR9WT",FALSE,1,"crew_ushigaeru",2020-05-10 07:08:23,FALSE,"1259379107889942535","1259379742815346688","1259027298222665729","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Himawari_Crew16",0,FALSE,FALSE,NA,NA
"7<U+4EBA><U+4E2D>7<U+4EBA><U+540C><U+3058><U+610F><U+898B><U+3060><U+3063><U+305F><U+306E><U+3067><U+3001><U+5B89><U+5FC3><U+3057><U+3066><U+6C7A><U+3081><U+3089><U+308C><U+307E><U+3057><U+305F>~~~!<U+304A><U+624B><U+6570><U+304A><U+304B><U+3051><U+3057><U+3066><U+3059><U+307F><U+307E><U+305B><U+3093>!!
<U+3081><U+3061><U+3083><U+30AB><U+30EF><U+30A4><U+30A4><U+8868><U+7D19><U+306A><U+306E><U+3067><U+3001><U+65E9><U+304F><U+304A><U+62AB><U+9732><U+76EE><U+3057><U+305F><U+3044><U+263A><U+FE0F><U+0001F495><U+0001F495><U+304C><U+3093><U+3070><U+3063><U+3066><U+8131><U+7A3F><U+3057><U+3088><U+3046>!",FALSE,1,NA,2020-05-10 07:08:19,FALSE,NA,"1259379724855291904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Himawari_2P",0,FALSE,FALSE,NA,NA
"RT @ChazzyMcFly: It’s coming y’all https://t.co/BMIze3gAQJ",FALSE,0,NA,2020-05-10 07:08:09,FALSE,NA,"1259379684451680258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Himawari_",47856,TRUE,FALSE,NA,NA
"@rin____0941 1<U+56DE><U+306E><U+5929><U+4E95><U+7D04>9<U+4E07><U+5186>×2=18<U+4E07><U+5186>
<U+6050><U+308D><U+3057><U+3084>……",FALSE,1,"rin____0941",2020-05-10 07:07:59,FALSE,"1259379344029257730","1259379643460620290","1175051701084028933","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","himawari_041",0,FALSE,FALSE,NA,NA
"@howaru_8beats <U+307B><U+308F><U+308B><U+304A><U+75B2><U+308C><U+69D8>!!<U+3081><U+3061><U+3083><U+304F><U+3061><U+3083><U+697D><U+3057><U+304F><U+3066><U+611F><U+52D5><U+3057><U+305F>!!!!!",FALSE,0,"howaru_8beats",2020-05-10 07:07:50,FALSE,"1259375699644649473","1259379604738895873","813339921574338560","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","himawari_95713",0,FALSE,FALSE,NA,NA
"@UGOBATO7116 <U+3081><U+3063><U+3061><U+3083><U+308F><U+304B><U+308A><U+307E><U+3059>…<U+0001F643>",FALSE,0,"UGOBATO7116",2020-05-10 07:07:21,FALSE,"1259373934857744384","1259379484693655552","1119114317196976128","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","himawari_95713",0,FALSE,FALSE,NA,NA
"YouTube<U+3092><U+898B><U+306A><U+304C><U+3089><U+3001><U+5927><U+81E3><U+98A8><U+3001><U+7ACB><U+4F53><U+30DE><U+30B9><U+30AF><U+3092><U+4F5C><U+3063><U+3066><U+307F><U+307E><U+3057><U+305F><U+3002><U+9762><U+7A4D><U+304C><U+5927><U+304D><U+3044><U+304B><U+3089><U+51AC><U+5834><U+306F><U+30DE><U+30D5><U+30E9><U+30FC><U+304C><U+308F><U+308A><U+306B><U+8986><U+3048><U+308B><U+304B><U+3082>…ww https://t.co/GareUDXQfO",FALSE,1,NA,2020-05-10 07:07:19,FALSE,NA,"1259379473478189061",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","asian_himawari",0,FALSE,FALSE,NA,NA
"@Himawari_zzz__ <U+65E9><U+304F><U+518D><U+958B><U+3057><U+3066><U+6B32><U+3057><U+3044><U+FF1F>",FALSE,0,"Himawari_zzz__",2020-05-10 07:07:08,FALSE,"1259377391807258625","1259379427047206912","1177163615121444865","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","aokun_dao",0,FALSE,FALSE,NA,NA
"<U+30ED><U+30A6><U+30EB><U+305B><U+3081><U+3066><U+30D9><U+30B9><U+30C8>3<U+0001F64F><U+0001F3FB>",FALSE,1,NA,2020-05-10 07:07:00,FALSE,NA,"1259379396063883265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","himawari_ta02",0,FALSE,FALSE,NA,NA
"TL<U+52D5><U+304B><U+3059><U+4ED5><U+4E8B><U+306F><U+4EFB><U+305B><U+308D><U+2220>( <U+02D9>-<U+02D9> )/",FALSE,2,NA,2020-05-10 07:06:59,FALSE,NA,"1259379389709475840",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","himawari_041",0,FALSE,FALSE,NA,NA
"@Himawari_Crew16 <U+304A><U+3046>……!<U+9811><U+5F35><U+308B>!",FALSE,1,"Himawari_Crew16",2020-05-10 07:06:49,FALSE,"1259379260512329730","1259379348055814144","1246293465823989760","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mio89498477",0,FALSE,FALSE,NA,NA
"RT @roar_kawasaki: <U+5168> #<U+30ED><U+30A6><U+30EB><U+6CBC> <U+5F85><U+671B><U+306E><U+30DE><U+30B9><U+30B3><U+30C3><U+30C8><U+30AA><U+30D6><U+30B6><U+30A4><U+30E4><U+30FC><U+7D50><U+679C><U+767A><U+8868><U+306F><U+672C><U+65E5><U+3067><U+3059><U+203C><U+FE0F>
<U+304A><U+898B><U+9003><U+3057><U+306A><U+304F><U+0001F647><U+0001F3FB><U+200D><U+2640><U+FE0F>
#<U+5DDD><U+5D0E><U+30D6><U+30EC><U+30A4><U+30D6><U+30B5><U+30F3><U+30C0><U+30FC><U+30B9>
#<U+30ED><U+30A6><U+30EB><U+304B><U+308F><U+3044><U+3044><U+3088><U+30ED><U+30A6><U+30EB>",FALSE,0,NA,2020-05-10 07:06:46,FALSE,NA,"1259379334969618432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","himawari_ta02",20,TRUE,FALSE,NA,NA
"RT @rodrock_kazu: SEXXX -The Days of Crazy-
<U+266A> LITTLE SAD MAGIC <U+266A>
<U+3053><U+306E><U+66F2><U+597D><U+304D><U+3067><U+3059><U+2728><U+5143><U+6C17><U+51FA><U+3057><U+3066><U+3044><U+304D><U+307E><U+3057><U+3087><U+3046><U+0001F601><U+0001F4AA>
#SEXXXX 
#SEXXGEORGE
#<U+767D><U+7530><U+4E00><U+79C0>
#HIMAWARI",FALSE,0,NA,2020-05-10 07:06:29,FALSE,NA,"1259379266556313603",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0907Kureha",2,TRUE,FALSE,NA,NA
"<U+99AC><U+3066><U+0001F602><U+0001F602> https://t.co/iQ5lHcxId6",FALSE,0,NA,2020-05-10 07:06:29,FALSE,NA,"1259379262718533633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","himawari_ta02",0,FALSE,FALSE,NA,NA
"@mio89498477 <U+5B66><U+6821><U+9811><U+5F35><U+308C><U+3088>…!!",FALSE,1,"mio89498477",2020-05-10 07:06:28,FALSE,"1259379061043810306","1259379260512329730","1245997983100891139","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Himawari_Crew16",0,FALSE,FALSE,NA,NA
"RT @rodrock_kazu: SEXXX -The Days of Crazy-
<U+266A> FUCKIN' BASTARD <U+266A>
<U+30AB><U+30C3><U+30B3><U+3044><U+3044><U+0001F44D><U+7206><U+97F3><U+3067><U+8074><U+304D><U+305F><U+304F><U+306A><U+308B><U+2728><U+2728><U+0001F60A> <U+8D85><U+653B><U+6483><U+7684><U+6FC0><U+75B2><U+52B4><U+66F2>(<U+7B11>)
#SEXXXX 
#SEXXGEORGE
#<U+767D><U+7530><U+4E00><U+79C0>
#HIMAWARI",FALSE,0,NA,2020-05-10 07:06:19,FALSE,NA,"1259379221832450053",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0907Kureha",2,TRUE,FALSE,NA,NA
"RT @tkm0811: <U+304A><U+3081><U+99AC><U+0001F389>",FALSE,0,NA,2020-05-10 07:06:18,FALSE,NA,"1259379220003749888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","himawari_ta02",6,TRUE,FALSE,NA,NA
"@rin____0941 <U+5E83><U+753A><U+904B><U+9006><U+306B><U+3042><U+308B><U+306E><U+3067><U+306F>!<U+FF1F>",FALSE,1,"rin____0941",2020-05-10 07:06:17,FALSE,"1259379001526587392","1259379215759261696","1175051701084028933","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","himawari_041",0,FALSE,FALSE,NA,NA
"@Cal__slh <U+306A><U+3093><U+304B><U+3042><U+308A><U+304C><U+3068><U+3046><U+7B11>
<U+7121><U+7406><U+305B><U+3093><U+3067><U+306A><U+3041><U+30FC>!",FALSE,0,"Cal__slh",2020-05-10 07:06:10,FALSE,"1259378980957810690","1259379186596065281","1256029988005875713","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Himawari_Crew16",0,FALSE,FALSE,NA,NA
"@dora_himawari <U+3054><U+53C2><U+52A0><U+3042><U+308A><U+304C><U+3068><U+3046><U+3054><U+3056><U+3044><U+307E><U+3059><U+2728>
<U+62BD><U+9078><U+7D50><U+679C><U+306F>…<U+30CF><U+30BA><U+30EC><U+3067><U+3059><U+3002><U+6B8B><U+5FF5><U+3002>
5/31<U+307E><U+3067><U+6BCE><U+65E5><U+30C1><U+30E3><U+30EC><U+30F3><U+30B8><U+3067><U+304D><U+307E><U+3059><U+266A>

<U+25BC>SG<U+7B2C>47<U+56DE><U+30AA><U+30FC><U+30EB><U+30B9><U+30BF><U+30FC><U+306E><U+8A73><U+7D30><U+306F><U+3053><U+3061><U+3089>
https://t.co/buxJz7BJkP https://t.co/jXp11KILjA",FALSE,0,"dora_himawari",2020-05-10 07:06:01,FALSE,NA,"1259379147144482817","218038238","<a href=""http://www.aainc.co.jp/"" rel=""nofollow"">Echoes Act2</a>","b6_suminoe",0,FALSE,FALSE,NA,NA
"@Colon_Himawari <U+3046><U+3093>",FALSE,1,"Colon_Himawari",2020-05-10 07:06:00,FALSE,"1259379039245971456","1259379142191013889","1137524084328132609","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hamuringo_1092",0,FALSE,FALSE,NA,NA
"@TKRBSM <U+591A><U+5206><U+30B0><U+30EA><U+30E0><U+7AE5><U+8A71><U+3067><U+3059><U+3088><U+306D>…<U+FF1F>
<U+305F><U+3057><U+304B><U+30B7><U+30F3><U+30C7><U+30EC><U+30E9><U+3068><U+304B><U+767D><U+96EA><U+59EB><U+3068><U+304B><U+305D><U+306E><U+8FBA><U+304C><U+30B0><U+30EA><U+30E0><U+7AE5><U+8A71><U+3067><U+3059><U+3082><U+3093><U+306D>…<U+0001F926><U+200D><U+2640><U+FE0F>",FALSE,0,"TKRBSM",2020-05-10 07:06:00,FALSE,"1259376251267018752","1259379141083672576","1071948161495646209","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rrr_himawari",0,FALSE,FALSE,NA,NA
"@Himawari_Crew16 <U+725B><U+30AC><U+30A8><U+30EB><U+306B><U+725B><U+4E73><U+6E21><U+3059><U+306E><U+306D>(´^<U+03C9>^`)
<U+725B><U+306B><U+725B><U+6E21><U+3059><U+306E><U+306D>(´^<U+03C9>^`)",FALSE,1,"Himawari_Crew16",2020-05-10 07:05:52,FALSE,"1259378803073142786","1259379107889942535","1246293465823989760","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crew_ushigaeru",0,FALSE,FALSE,NA,NA
"RT @b6_suminoe: #SG<U+30DC><U+30FC><U+30C8><U+30EC><U+30FC><U+30B9><U+30AA><U+30FC><U+30EB><U+30B9><U+30BF><U+30FC> <U+5FDC><U+63F4><U+30B5><U+30DD><U+30FC><U+30BF><U+30FC><U+677F><U+91CE><U+53CB><U+7F8E><U+30AA><U+30EA><U+30B8><U+30CA><U+30EB>QUO<U+30AB><U+30FC><U+30C9>(500<U+5186><U+5206>×2<U+7A2E>)<U+3092><U+3001>4/27~5/31<U+306E><U+671F><U+9593><U+4E2D><U+306B>50<U+540D><U+69D8><U+3078><U+30D7><U+30EC><U+30BC><U+30F3><U+30C8><U+203C>

<U+2460>@b6_suminoe<U+3092><U+30D5><U+30A9><U+30ED><U+30FC>
<U+2461>5/11 9:59<U+8FC4><U+306B>RT
<U+2462><U+7D50><U+679C><U+304C><U+81EA><U+52D5><U+8FD4><U+4FE1><U+3067><U+5C4A><U+304F><U+0001F495>…",FALSE,0,NA,2020-05-10 07:05:50,FALSE,NA,"1259379102286413824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dora_himawari",4831,TRUE,FALSE,NA,NA
"<U+6700><U+8FD1><U+30D5><U+30EC><U+30F3><U+30C9><U+306B><U+983C><U+308A><U+3059><U+304E><U+3066><U+308B><U+6C17><U+304C><U+3059><U+308B><U+3002><U+3082><U+3046><U+3061><U+3087><U+3044><U+81EA><U+5206><U+306E><U+80FD><U+529B><U+3068><U+30E2><U+30C1><U+30D9><U+3092><U+4E0A><U+3052><U+305F><U+3044><U+3002>",FALSE,0,NA,2020-05-10 07:05:49,FALSE,NA,"1259379096682811392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","himawari_monaka",0,FALSE,FALSE,NA,NA
"@dora_himawari <U+3054><U+5FDC><U+52DF><U+3042><U+308A><U+304C><U+3068><U+3046><U+3054><U+3056><U+3044><U+307E><U+3059><U+0001F63A>
<U+306F><U+305A><U+308C><U+3066><U+3082><U+6BCE><U+65E5><U+6311><U+6226><U+3067><U+304D><U+307E><U+3059><U+3088><U+0001F3B5>

#<U+30E2><U+30F3><U+30D7><U+30C1><U+3046><U+3061><U+30BF><U+30DE> https://t.co/KzEJRDphNH",FALSE,0,"dora_himawari",2020-05-10 07:05:49,FALSE,NA,"1259379095281922048","218038238","<a href=""https://felix-tw.utix.jp/"" rel=""nofollow"">Tweet and Direct Message</a>","MonPetit_JP",0,FALSE,FALSE,NA,NA
"@shiro__in0 <U+0669>(´<U+15DC>`*)<U+0648><U+FF83><U+FF68><U+FF6F><U+FF83><U+FF68><U+FF98><U+FF70><U+FF9D>!",FALSE,1,"shiro__in0",2020-05-10 07:05:45,FALSE,"1259378897692442624","1259379078437548032","1049248427777744897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Himawari_Crew16",0,FALSE,FALSE,NA,NA
"RT @br_mikuni: <U+3010><U+30D7><U+30EC><U+30BC><U+30F3><U+30C8><U+4F01><U+753B><U+3011>

<U+516C><U+5F0F><U+30C4><U+30A4><U+30C3><U+30BF><U+30FC><U+3092><U+30D5><U+30A9><U+30ED><U+30FC><U+3057><U+3001><U+3053><U+306E><U+6295><U+7A3F><U+3092>RT<U+3057><U+3066><U+304F><U+3060><U+3055><U+3044>!

<U+4ECA><U+4E95><U+7F8E><U+4E9C><U+9078><U+624B>&amp;<U+897F><U+6A4B><U+5948><U+672A><U+9078><U+624B>QUO<U+30AB><U+30FC><U+30C9>(500<U+5186><U+5206>×2<U+679A>)<U+3092>5<U+540D><U+69D8><U+306B><U+30D7><U+30EC><U+30BC><U+30F3><U+30C8><U+3059><U+308B><U+30AB><U+30CB>~

<U+7DE0><U+5207><U+306F>5/10 23:59<U+8FC4>!

<U+5F53><U+9078><U+8005><U+69D8><U+306B><U+306F><U+3001><U+7FCC><U+65E5>DM<U+3092><U+304A><U+9001><U+308A><U+3057><U+307E><U+3059><U+3002>…",FALSE,0,NA,2020-05-10 07:05:42,FALSE,NA,"1259379068014751744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dora_himawari",4721,TRUE,FALSE,NA,NA
"@Himawari_Crew16 <U+3042><U+3046>!<U+3042><U+308A><U+304C><U+3068><U+3046><U+3045><U+3045><U+3045><U+3045>!",FALSE,1,"Himawari_Crew16",2020-05-10 07:05:40,FALSE,"1259377770859081728","1259379061043810306","1246293465823989760","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mio89498477",0,FALSE,FALSE,NA,NA
